group,run,tick,day,datetime,new_cases,cumulative_cases,new_cases_age,cumulative_cases_age,n_inf_age_0_29,n_inf_age_30_59,n_inf_age_60,scale_to_population,scale_to_100k,cumulative_cases/100k,adj_cumulative_cases/100k,date,empirical_cumulative_cases,empirical_cumulative_cases/100k
9,3,899,50,2020-05-12,3,311,132,12694,99,144,68,131.16695499135025,0.999970000899973,310.9906702798916,313.09214455084066,2020-05-12,45072,343.61282446128104
9,4,899,50,2020-05-12,0,311,0,13315,110,113,88,131.1682666346673,0.999980000399992,310.9937801243975,313.0947544203456,2020-05-12,45072,343.61282446128104
9,5,899,50,2020-05-12,1,333,48,13179,118,152,63,131.17089,1.0,333.0,335.0999743159477,2020-05-12,45072,343.61282446128104
9,6,899,50,2020-05-12,5,397,163,15254,146,196,55,131.1682666346673,0.999980000399992,396.99206015879685,399.09303445474495,2020-05-12,45072,343.61282446128104
9,7,899,50,2020-05-12,3,480,106,19090,169,227,84,131.16957830421697,0.999990000099999,479.99520004799956,482.0956743589473,2020-05-12,45072,343.61282446128104
9,8,899,50,2020-05-12,0,277,0,12366,80,114,83,131.17089,1.0,277.0,279.0999743159477,2020-05-12,45072,343.61282446128104
9,9,899,50,2020-05-12,0,405,0,15979,134,203,68,131.17089,1.0,405.0,407.0999743159477,2020-05-12,45072,343.61282446128104
9,10,899,50,2020-05-12,2,362,125,15379,115,170,77,131.16957830421697,0.999990000099999,361.99638003619964,364.09685434714737,2020-05-12,45072,343.61282446128104
9,11,899,50,2020-05-12,0,402,0,15885,131,203,68,131.17089,1.0,402.0,404.0999743159477,2020-05-12,45072,343.61282446128104
9,12,899,50,2020-05-12,5,280,202,11509,93,130,57,131.16957830421697,0.999990000099999,279.9972000279997,282.09767433894746,2020-05-12,45072,343.61282446128104
9,13,899,50,2020-05-12,1,334,63,14267,102,144,88,131.16957830421697,0.999990000099999,333.9966600333997,336.0971343443474,2020-05-12,45072,343.61282446128104
9,14,899,50,2020-05-12,0,256,0,11180,77,111,68,131.17089,1.0,256.0,258.0999743159477,2020-05-12,45072,343.61282446128104
9,15,899,50,2020-05-12,0,340,0,14087,106,168,66,131.16170868039237,0.999930004899657,339.97620166588337,342.07967573684823,2020-05-12,45072,343.61282446128104
9,16,899,50,2020-05-12,2,273,93,10678,98,123,52,131.16957830421697,0.999990000099999,272.99727002729975,275.0977443382475,2020-05-12,45072,343.61282446128104
9,17,899,50,2020-05-12,3,331,86,14092,94,152,85,131.17089,1.0,331.0,333.0999743159477,2020-05-12,45072,343.61282446128104
9,18,899,50,2020-05-12,0,302,0,12320,97,150,55,131.16564337426502,0.999960001599936,301.9879204831807,304.08989471913156,2020-05-12,45072,343.61282446128104
9,19,899,50,2020-05-12,5,367,203,14853,122,182,63,131.16957830421697,0.999990000099999,366.99633003669965,369.0968043476474,2020-05-12,45072,343.61282446128104
9,20,899,50,2020-05-12,1,293,49,11544,101,131,61,131.16957830421697,0.999990000099999,292.9970700292997,295.09754434024745,2020-05-12,45072,343.61282446128104
9,21,899,50,2020-05-12,2,295,71,11954,99,133,63,131.1682666346673,0.999980000399992,294.9941001179976,297.0950744139457,2020-05-12,45072,343.61282446128104
9,22,899,50,2020-05-12,2,366,68,14597,122,180,64,131.17089,1.0,366.0,368.0999743159477,2020-05-12,45072,343.61282446128104
9,23,899,50,2020-05-12,1,292,25,12272,90,137,65,131.17089,1.0,292.0,294.0999743159477,2020-05-12,45072,343.61282446128104
9,24,899,50,2020-05-12,0,282,0,11825,89,126,67,131.17089,1.0,282.0,284.0999743159477,2020-05-12,45072,343.61282446128104
9,25,899,50,2020-05-12,2,374,126,14894,133,155,86,131.1682666346673,0.999980000399992,373.992520149597,376.0934944455451,2020-05-12,45072,343.61282446128104
9,26,899,50,2020-05-12,1,266,32,11396,85,107,74,131.16957830421697,0.999990000099999,265.9973400265998,268.0978143375475,2020-05-12,45072,343.61282446128104
9,27,899,50,2020-05-12,0,228,0,10111,66,95,67,131.17089,1.0,228.0,230.0999743159477,2020-05-12,45072,343.61282446128104
9,28,899,50,2020-05-12,1,263,8,11014,77,123,63,131.17089,1.0,263.0,265.0999743159477,2020-05-12,45072,343.61282446128104
9,29,899,50,2020-05-12,2,334,108,13463,114,155,65,131.17089,1.0,334.0,336.0999743159477,2020-05-12,45072,343.61282446128104
9,30,899,50,2020-05-12,4,453,132,17112,170,220,63,131.1682666346673,0.999980000399992,452.9909401811964,455.0919144771445,2020-05-12,45072,343.61282446128104
9,31,899,50,2020-05-12,1,265,23,11418,83,112,70,131.1682666346673,0.999980000399992,264.9947001059979,267.095674401946,2020-05-12,45072,343.61282446128104
9,32,899,50,2020-05-12,1,325,40,13840,100,146,79,131.17089,1.0,325.0,327.0999743159477,2020-05-12,45072,343.61282446128104
9,33,899,50,2020-05-12,2,251,95,10370,88,101,62,131.17089,1.0,251.0,253.0999743159477,2020-05-12,45072,343.61282446128104
9,34,899,50,2020-05-12,0,349,0,14221,106,170,73,131.17089,1.0,349.0,351.0999743159477,2020-05-12,45072,343.61282446128104
9,35,899,50,2020-05-12,0,323,0,13235,100,155,68,131.1682666346673,0.999980000399992,322.9935401291974,325.0945144251455,2020-05-12,45072,343.61282446128104
9,36,899,50,2020-05-12,1,379,4,14078,135,190,54,131.16957830421697,0.999990000099999,378.99621003789963,381.09668434884736,2020-05-12,45072,343.61282446128104
9,37,899,50,2020-05-12,2,335,70,12939,121,159,55,131.17089,1.0,335.0,337.0999743159477,2020-05-12,45072,343.61282446128104
9,38,899,50,2020-05-12,0,352,0,15187,102,159,91,131.17089,1.0,352.0,354.0999743159477,2020-05-12,45072,343.61282446128104
9,39,899,50,2020-05-12,4,338,117,13253,121,158,59,131.17089,1.0,338.0,340.0999743159477,2020-05-12,45072,343.61282446128104
9,40,899,50,2020-05-12,1,387,45,14799,138,196,53,131.17089,1.0,387.0,389.0999743159477,2020-05-12,45072,343.61282446128104
9,41,899,50,2020-05-12,2,450,90,17890,159,207,84,131.17089,1.0,450.0,452.0999743159477,2020-05-12,45072,343.61282446128104
9,42,899,50,2020-05-12,4,314,166,12655,94,153,67,131.17089,1.0,314.0,316.0999743159477,2020-05-12,45072,343.61282446128104
9,43,899,50,2020-05-12,2,338,93,13593,104,175,59,131.16957830421697,0.999990000099999,337.9966200337997,340.0970943447474,2020-05-12,45072,343.61282446128104
9,44,899,50,2020-05-12,0,231,0,10158,65,97,69,131.17089,1.0,231.0,233.0999743159477,2020-05-12,45072,343.61282446128104
9,45,899,50,2020-05-12,0,264,0,10917,88,124,52,131.16957830421697,0.999990000099999,263.99736002639975,266.0978343373475,2020-05-12,45072,343.61282446128104
9,46,899,50,2020-05-12,5,462,188,18366,151,237,74,131.1682666346673,0.999980000399992,461.99076018479633,464.09173448074444,2020-05-12,45072,343.61282446128104
9,47,899,50,2020-05-12,1,235,52,9616,78,102,55,131.16695499135025,0.999970000899973,234.99295021149365,237.0944244824427,2020-05-12,45072,343.61282446128104
9,48,899,50,2020-05-12,5,341,185,14303,106,162,73,131.17089,1.0,341.0,343.0999743159477,2020-05-12,45072,343.61282446128104
9,49,899,50,2020-05-12,0,289,0,11875,95,125,69,131.1682666346673,0.999980000399992,288.99422011559767,291.0951944115458,2020-05-12,45072,343.61282446128104
9,50,899,50,2020-05-12,0,298,0,12881,87,128,83,131.17089,1.0,298.0,300.0999743159477,2020-05-12,45072,343.61282446128104
9,51,899,50,2020-05-12,0,320,0,14198,90,154,76,131.1682666346673,0.999980000399992,319.99360012799747,322.0945744239456,2020-05-12,45072,343.61282446128104
9,52,899,50,2020-05-12,7,413,177,16664,132,203,78,131.17089,1.0,413.0,415.0999743159477,2020-05-12,45072,343.61282446128104
9,53,899,50,2020-05-12,3,439,100,17117,159,196,84,131.17089,1.0,439.0,441.0999743159477,2020-05-12,45072,343.61282446128104
9,54,899,50,2020-05-12,2,313,84,12548,103,152,58,131.16957830421697,0.999990000099999,312.9968700312997,315.0973443422474,2020-05-12,45072,343.61282446128104
9,55,899,50,2020-05-12,6,429,157,16618,144,214,71,131.16957830421697,0.999990000099999,428.9957100428996,431.0961843538473,2020-05-12,45072,343.61282446128104
9,56,899,50,2020-05-12,0,242,0,9860,81,113,48,131.1682666346673,0.999980000399992,241.99516009679806,244.09613439274614,2020-05-12,45072,343.61282446128104
9,57,899,50,2020-05-12,2,283,89,11677,91,134,58,131.17089,1.0,283.0,285.0999743159477,2020-05-12,45072,343.61282446128104
9,58,899,50,2020-05-12,0,258,0,10557,72,133,53,131.17089,1.0,258.0,260.0999743159477,2020-05-12,45072,343.61282446128104
9,59,899,50,2020-05-12,0,417,0,16458,149,180,88,131.16957830421697,0.999990000099999,416.9958300416996,419.09630435264734,2020-05-12,45072,343.61282446128104
9,0,917,51,2020-05-13,6,403,245,16625,127,204,72,131.17089,1.0,403.0,405.0999743159477,2020-05-13,45260,345.04606929174605
9,1,917,51,2020-05-13,4,303,173,12571,93,132,78,131.17089,1.0,303.0,305.0999743159477,2020-05-13,45260,345.04606929174605
9,2,917,51,2020-05-13,4,363,184,14893,124,172,67,131.16564337426502,0.999960001599936,362.98548058077677,365.08745481672764,2020-05-13,45260,345.04606929174605
9,3,917,51,2020-05-13,2,313,80,12774,100,145,68,131.16695499135025,0.999970000899973,312.99061028169154,315.0920845526406,2020-05-13,45260,345.04606929174605
9,4,917,51,2020-05-13,0,311,0,13315,110,113,88,131.1682666346673,0.999980000399992,310.9937801243975,313.0947544203456,2020-05-13,45260,345.04606929174605
9,5,917,51,2020-05-13,1,334,36,13215,118,153,63,131.17089,1.0,334.0,336.0999743159477,2020-05-13,45260,345.04606929174605
9,6,917,51,2020-05-13,3,400,90,15344,147,198,55,131.1682666346673,0.999980000399992,399.9920001599968,402.0929744559449,2020-05-13,45260,345.04606929174605
9,7,917,51,2020-05-13,3,483,134,19224,169,229,85,131.16957830421697,0.999990000099999,482.99517004829954,485.0956443592473,2020-05-13,45260,345.04606929174605
9,8,917,51,2020-05-13,0,277,0,12366,80,114,83,131.17089,1.0,277.0,279.0999743159477,2020-05-13,45260,345.04606929174605
9,9,917,51,2020-05-13,2,407,72,16051,135,204,68,131.17089,1.0,407.0,409.0999743159477,2020-05-13,45260,345.04606929174605
9,10,917,51,2020-05-13,2,364,108,15487,115,171,78,131.16957830421697,0.999990000099999,363.99636003639966,366.0968343473474,2020-05-13,45260,345.04606929174605
9,11,917,51,2020-05-13,0,402,0,15885,131,203,68,131.17089,1.0,402.0,404.0999743159477,2020-05-13,45260,345.04606929174605
9,12,917,51,2020-05-13,2,282,67,11576,93,132,57,131.16957830421697,0.999990000099999,281.99718002819975,284.0976543391475,2020-05-13,45260,345.04606929174605
9,13,917,51,2020-05-13,1,335,63,14330,102,144,89,131.16957830421697,0.999990000099999,334.9966500334997,337.0971243444474,2020-05-13,45260,345.04606929174605
9,14,917,51,2020-05-13,0,256,0,11180,77,111,68,131.17089,1.0,256.0,258.0999743159477,2020-05-13,45260,345.04606929174605
9,15,917,51,2020-05-13,1,341,52,14139,106,169,66,131.16170868039237,0.999930004899657,340.97613167078305,343.0796057417479,2020-05-13,45260,345.04606929174605
9,16,917,51,2020-05-13,1,274,64,10742,98,123,53,131.16957830421697,0.999990000099999,273.99726002739976,276.0977343383475,2020-05-13,45260,345.04606929174605
9,17,917,51,2020-05-13,1,332,67,14159,94,152,86,131.17089,1.0,332.0,334.0999743159477,2020-05-13,45260,345.04606929174605
9,18,917,51,2020-05-13,2,304,36,12356,98,151,55,131.16564337426502,0.999960001599936,303.98784048638055,306.0898147223314,2020-05-13,45260,345.04606929174605
9,19,917,51,2020-05-13,2,369,30,14883,124,182,63,131.16957830421697,0.999990000099999,368.9963100368997,371.0967843478474,2020-05-13,45260,345.04606929174605
9,20,917,51,2020-05-13,2,295,57,11601,102,132,61,131.16957830421697,0.999990000099999,294.99705002949975,297.0975243404475,2020-05-13,45260,345.04606929174605
9,21,917,51,2020-05-13,2,297,93,12047,99,135,63,131.1682666346673,0.999980000399992,296.9940601187976,299.0950344147457,2020-05-13,45260,345.04606929174605
9,22,917,51,2020-05-13,1,367,67,14664,122,180,65,131.17089,1.0,367.0,369.0999743159477,2020-05-13,45260,345.04606929174605
9,23,917,51,2020-05-13,0,292,0,12272,90,137,65,131.17089,1.0,292.0,294.0999743159477,2020-05-13,45260,345.04606929174605
9,24,917,51,2020-05-13,1,283,10,11835,90,126,67,131.17089,1.0,283.0,285.0999743159477,2020-05-13,45260,345.04606929174605
9,25,917,51,2020-05-13,3,377,75,14969,135,156,86,131.1682666346673,0.999980000399992,376.992460150797,379.0934344467451,2020-05-13,45260,345.04606929174605
9,26,917,51,2020-05-13,0,266,0,11396,85,107,74,131.16957830421697,0.999990000099999,265.9973400265998,268.0978143375475,2020-05-13,45260,345.04606929174605
9,27,917,51,2020-05-13,0,228,0,10111,66,95,67,131.17089,1.0,228.0,230.0999743159477,2020-05-13,45260,345.04606929174605
9,28,917,51,2020-05-13,0,263,0,11014,77,123,63,131.17089,1.0,263.0,265.0999743159477,2020-05-13,45260,345.04606929174605
9,29,917,51,2020-05-13,3,337,127,13590,114,158,65,131.17089,1.0,337.0,339.0999743159477,2020-05-13,45260,345.04606929174605
9,30,917,51,2020-05-13,6,459,259,17371,172,224,63,131.1682666346673,0.999980000399992,458.9908201835963,461.09179447954443,2020-05-13,45260,345.04606929174605
9,31,917,51,2020-05-13,0,265,0,11418,83,112,70,131.1682666346673,0.999980000399992,264.9947001059979,267.095674401946,2020-05-13,45260,345.04606929174605
9,32,917,51,2020-05-13,0,325,0,13840,100,146,79,131.17089,1.0,325.0,327.0999743159477,2020-05-13,45260,345.04606929174605
9,33,917,51,2020-05-13,0,251,0,10370,88,101,62,131.17089,1.0,251.0,253.0999743159477,2020-05-13,45260,345.04606929174605
9,34,917,51,2020-05-13,1,350,23,14244,107,170,73,131.17089,1.0,350.0,352.0999743159477,2020-05-13,45260,345.04606929174605
9,35,917,51,2020-05-13,0,323,0,13235,100,155,68,131.1682666346673,0.999980000399992,322.9935401291974,325.0945144251455,2020-05-13,45260,345.04606929174605
9,36,917,51,2020-05-13,1,380,42,14120,135,191,54,131.16957830421697,0.999990000099999,379.99620003799964,382.0966743489474,2020-05-13,45260,345.04606929174605
9,37,917,51,2020-05-13,0,335,0,12939,121,159,55,131.17089,1.0,335.0,337.0999743159477,2020-05-13,45260,345.04606929174605
9,38,917,51,2020-05-13,0,352,0,15187,102,159,91,131.17089,1.0,352.0,354.0999743159477,2020-05-13,45260,345.04606929174605
9,39,917,51,2020-05-13,2,340,22,13275,123,158,59,131.17089,1.0,340.0,342.0999743159477,2020-05-13,45260,345.04606929174605
9,40,917,51,2020-05-13,1,388,43,14842,138,197,53,131.17089,1.0,388.0,390.0999743159477,2020-05-13,45260,345.04606929174605
9,41,917,51,2020-05-13,2,452,71,17961,160,207,85,131.17089,1.0,452.0,454.0999743159477,2020-05-13,45260,345.04606929174605
9,42,917,51,2020-05-13,0,314,0,12655,94,153,67,131.17089,1.0,314.0,316.0999743159477,2020-05-13,45260,345.04606929174605
9,43,917,51,2020-05-13,2,340,66,13659,105,176,59,131.16957830421697,0.999990000099999,339.9966000339997,342.09707434494743,2020-05-13,45260,345.04606929174605
9,44,917,51,2020-05-13,0,231,0,10158,65,97,69,131.17089,1.0,231.0,233.0999743159477,2020-05-13,45260,345.04606929174605
9,45,917,51,2020-05-13,0,264,0,10917,88,124,52,131.16957830421697,0.999990000099999,263.99736002639975,266.0978343373475,2020-05-13,45260,345.04606929174605
9,46,917,51,2020-05-13,5,467,164,18530,154,238,75,131.1682666346673,0.999980000399992,466.9906601867963,469.0916344827444,2020-05-13,45260,345.04606929174605
9,47,917,51,2020-05-13,0,235,0,9616,78,102,55,131.16695499135025,0.999970000899973,234.99295021149365,237.0944244824427,2020-05-13,45260,345.04606929174605
9,48,917,51,2020-05-13,3,344,54,14357,108,163,73,131.17089,1.0,344.0,346.0999743159477,2020-05-13,45260,345.04606929174605
9,49,917,51,2020-05-13,0,289,0,11875,95,125,69,131.1682666346673,0.999980000399992,288.99422011559767,291.0951944115458,2020-05-13,45260,345.04606929174605
9,50,917,51,2020-05-13,0,298,0,12881,87,128,83,131.17089,1.0,298.0,300.0999743159477,2020-05-13,45260,345.04606929174605
9,51,917,51,2020-05-13,0,320,0,14198,90,154,76,131.1682666346673,0.999980000399992,319.99360012799747,322.0945744239456,2020-05-13,45260,345.04606929174605
9,52,917,51,2020-05-13,5,418,236,16900,133,207,78,131.17089,1.0,418.0,420.0999743159477,2020-05-13,45260,345.04606929174605
9,53,917,51,2020-05-13,1,440,54,17171,159,197,84,131.17089,1.0,440.0,442.0999743159477,2020-05-13,45260,345.04606929174605
9,54,917,51,2020-05-13,1,314,15,12563,104,152,58,131.16957830421697,0.999990000099999,313.9968600313997,316.09733434234744,2020-05-13,45260,345.04606929174605
9,55,917,51,2020-05-13,5,434,185,16803,145,218,71,131.16957830421697,0.999990000099999,433.9956600433996,436.0961343543473,2020-05-13,45260,345.04606929174605
9,56,917,51,2020-05-13,0,242,0,9860,81,113,48,131.1682666346673,0.999980000399992,241.99516009679806,244.09613439274614,2020-05-13,45260,345.04606929174605
9,57,917,51,2020-05-13,1,284,50,11727,91,135,58,131.17089,1.0,284.0,286.0999743159477,2020-05-13,45260,345.04606929174605
9,58,917,51,2020-05-13,0,258,0,10557,72,133,53,131.17089,1.0,258.0,260.0999743159477,2020-05-13,45260,345.04606929174605
9,59,917,51,2020-05-13,2,419,83,16541,149,182,88,131.16957830421697,0.999990000099999,418.99581004189963,421.09628435284736,2020-05-13,45260,345.04606929174605
9,0,935,52,2020-05-14,5,408,233,16858,128,207,73,131.17089,1.0,408.0,410.0999743159477,2020-05-14,45468,346.6317869765159
9,1,935,52,2020-05-14,2,305,31,12602,95,132,78,131.17089,1.0,305.0,307.0999743159477,2020-05-14,45468,346.6317869765159
9,2,935,52,2020-05-14,3,366,62,14955,126,173,67,131.16564337426502,0.999960001599936,365.9853605855766,368.08733482152746,2020-05-14,45468,346.6317869765159
9,3,935,52,2020-05-14,0,313,0,12774,100,145,68,131.16695499135025,0.999970000899973,312.99061028169154,315.0920845526406,2020-05-14,45468,346.6317869765159
9,4,935,52,2020-05-14,3,314,130,13445,111,115,88,131.1682666346673,0.999980000399992,313.9937201255975,316.0946944215456,2020-05-14,45468,346.6317869765159
9,5,935,52,2020-05-14,1,335,47,13262,118,154,63,131.17089,1.0,335.0,337.0999743159477,2020-05-14,45468,346.6317869765159
9,6,935,52,2020-05-14,3,403,73,15417,149,199,55,131.1682666346673,0.999980000399992,402.9919401611968,405.0929144571449,2020-05-14,45468,346.6317869765159
9,7,935,52,2020-05-14,1,484,33,19257,169,230,85,131.16957830421697,0.999990000099999,483.99516004839955,486.0956343593473,2020-05-14,45468,346.6317869765159
9,8,935,52,2020-05-14,0,277,0,12366,80,114,83,131.17089,1.0,277.0,279.0999743159477,2020-05-14,45468,346.6317869765159
9,9,935,52,2020-05-14,1,408,63,16114,135,204,69,131.17089,1.0,408.0,410.0999743159477,2020-05-14,45468,346.6317869765159
9,10,935,52,2020-05-14,2,366,114,15601,115,172,79,131.16957830421697,0.999990000099999,365.99634003659963,368.09681434754737,2020-05-14,45468,346.6317869765159
9,11,935,52,2020-05-14,0,402,0,15885,131,203,68,131.17089,1.0,402.0,404.0999743159477,2020-05-14,45468,346.6317869765159
9,12,935,52,2020-05-14,2,284,23,11599,95,132,57,131.16957830421697,0.999990000099999,283.9971600283997,286.09763433934745,2020-05-14,45468,346.6317869765159
9,13,935,52,2020-05-14,1,336,16,14346,103,144,89,131.16957830421697,0.999990000099999,335.9966400335997,338.09711434454744,2020-05-14,45468,346.6317869765159
9,14,935,52,2020-05-14,2,258,68,11248,78,112,68,131.17089,1.0,258.0,260.0999743159477,2020-05-14,45468,346.6317869765159
9,15,935,52,2020-05-14,1,342,38,14177,106,170,66,131.16170868039237,0.999930004899657,341.9760616756827,344.07953574664754,2020-05-14,45468,346.6317869765159
9,16,935,52,2020-05-14,1,275,7,10749,99,123,53,131.16957830421697,0.999990000099999,274.9972500274997,277.09772433844745,2020-05-14,45468,346.6317869765159
9,17,935,52,2020-05-14,0,332,0,14159,94,152,86,131.17089,1.0,332.0,334.0999743159477,2020-05-14,45468,346.6317869765159
9,18,935,52,2020-05-14,2,306,16,12372,100,151,55,131.16564337426502,0.999960001599936,305.9877604895804,308.0897347255313,2020-05-14,45468,346.6317869765159
9,19,935,52,2020-05-14,0,369,0,14883,124,182,63,131.16957830421697,0.999990000099999,368.9963100368997,371.0967843478474,2020-05-14,45468,346.6317869765159
9,20,935,52,2020-05-14,1,296,57,11658,102,133,61,131.16957830421697,0.999990000099999,295.9970400295997,298.09751434054743,2020-05-14,45468,346.6317869765159
9,21,935,52,2020-05-14,2,299,31,12078,101,135,63,131.1682666346673,0.999980000399992,298.9940201195976,301.0949944155457,2020-05-14,45468,346.6317869765159
9,22,935,52,2020-05-14,1,368,41,14705,122,181,65,131.17089,1.0,368.0,370.0999743159477,2020-05-14,45468,346.6317869765159
9,23,935,52,2020-05-14,0,292,0,12272,90,137,65,131.17089,1.0,292.0,294.0999743159477,2020-05-14,45468,346.6317869765159
9,24,935,52,2020-05-14,0,283,0,11835,90,126,67,131.17089,1.0,283.0,285.0999743159477,2020-05-14,45468,346.6317869765159
9,25,935,52,2020-05-14,0,377,0,14969,135,156,86,131.1682666346673,0.999980000399992,376.992460150797,379.0934344467451,2020-05-14,45468,346.6317869765159
9,26,935,52,2020-05-14,1,267,58,11454,85,108,74,131.16957830421697,0.999990000099999,266.99733002669973,269.09780433764746,2020-05-14,45468,346.6317869765159
9,27,935,52,2020-05-14,0,228,0,10111,66,95,67,131.17089,1.0,228.0,230.0999743159477,2020-05-14,45468,346.6317869765159
9,28,935,52,2020-05-14,0,263,0,11014,77,123,63,131.17089,1.0,263.0,265.0999743159477,2020-05-14,45468,346.6317869765159
9,29,935,52,2020-05-14,3,340,160,13750,114,160,66,131.17089,1.0,340.0,342.0999743159477,2020-05-14,45468,346.6317869765159
9,30,935,52,2020-05-14,6,465,209,17580,175,227,63,131.1682666346673,0.999980000399992,464.9907001859963,467.0916744819444,2020-05-14,45468,346.6317869765159
9,31,935,52,2020-05-14,0,265,0,11418,83,112,70,131.1682666346673,0.999980000399992,264.9947001059979,267.095674401946,2020-05-14,45468,346.6317869765159
9,32,935,52,2020-05-14,0,325,0,13840,100,146,79,131.17089,1.0,325.0,327.0999743159477,2020-05-14,45468,346.6317869765159
9,33,935,52,2020-05-14,0,251,0,10370,88,101,62,131.17089,1.0,251.0,253.0999743159477,2020-05-14,45468,346.6317869765159
9,34,935,52,2020-05-14,0,350,0,14244,107,170,73,131.17089,1.0,350.0,352.0999743159477,2020-05-14,45468,346.6317869765159
9,35,935,52,2020-05-14,0,323,0,13235,100,155,68,131.1682666346673,0.999980000399992,322.9935401291974,325.0945144251455,2020-05-14,45468,346.6317869765159
9,36,935,52,2020-05-14,0,380,0,14120,135,191,54,131.16957830421697,0.999990000099999,379.99620003799964,382.0966743489474,2020-05-14,45468,346.6317869765159
9,37,935,52,2020-05-14,0,335,0,12939,121,159,55,131.17089,1.0,335.0,337.0999743159477,2020-05-14,45468,346.6317869765159
9,38,935,52,2020-05-14,0,352,0,15187,102,159,91,131.17089,1.0,352.0,354.0999743159477,2020-05-14,45468,346.6317869765159
9,39,935,52,2020-05-14,3,343,96,13371,124,160,59,131.17089,1.0,343.0,345.0999743159477,2020-05-14,45468,346.6317869765159
9,40,935,52,2020-05-14,2,390,53,14895,140,197,53,131.17089,1.0,390.0,392.0999743159477,2020-05-14,45468,346.6317869765159
9,41,935,52,2020-05-14,1,453,38,17999,160,208,85,131.17089,1.0,453.0,455.0999743159477,2020-05-14,45468,346.6317869765159
9,42,935,52,2020-05-14,1,315,48,12703,94,154,67,131.17089,1.0,315.0,317.0999743159477,2020-05-14,45468,346.6317869765159
9,43,935,52,2020-05-14,1,341,58,13717,105,177,59,131.16957830421697,0.999990000099999,340.99659003409965,343.0970643450474,2020-05-14,45468,346.6317869765159
9,44,935,52,2020-05-14,0,231,0,10158,65,97,69,131.17089,1.0,231.0,233.0999743159477,2020-05-14,45468,346.6317869765159
9,45,935,52,2020-05-14,0,264,0,10917,88,124,52,131.16957830421697,0.999990000099999,263.99736002639975,266.0978343373475,2020-05-14,45468,346.6317869765159
9,46,935,52,2020-05-14,5,472,204,18734,155,241,76,131.1682666346673,0.999980000399992,471.9905601887962,474.09153448474433,2020-05-14,45468,346.6317869765159
9,47,935,52,2020-05-14,0,235,0,9616,78,102,55,131.16695499135025,0.999970000899973,234.99295021149365,237.0944244824427,2020-05-14,45468,346.6317869765159
9,48,935,52,2020-05-14,2,346,53,14410,109,164,73,131.17089,1.0,346.0,348.0999743159477,2020-05-14,45468,346.6317869765159
9,49,935,52,2020-05-14,0,289,0,11875,95,125,69,131.1682666346673,0.999980000399992,288.99422011559767,291.0951944115458,2020-05-14,45468,346.6317869765159
9,50,935,52,2020-05-14,0,298,0,12881,87,128,83,131.17089,1.0,298.0,300.0999743159477,2020-05-14,45468,346.6317869765159
9,51,935,52,2020-05-14,0,320,0,14198,90,154,76,131.1682666346673,0.999980000399992,319.99360012799747,322.0945744239456,2020-05-14,45468,346.6317869765159
9,52,935,52,2020-05-14,2,420,46,16946,134,208,78,131.17089,1.0,420.0,422.0999743159477,2020-05-14,45468,346.6317869765159
9,53,935,52,2020-05-14,2,442,84,17255,159,199,84,131.17089,1.0,442.0,444.0999743159477,2020-05-14,45468,346.6317869765159
9,54,935,52,2020-05-14,2,316,33,12596,106,152,58,131.16957830421697,0.999990000099999,315.9968400315997,318.0973143425474,2020-05-14,45468,346.6317869765159
9,55,935,52,2020-05-14,4,438,127,16930,146,221,71,131.16957830421697,0.999990000099999,437.9956200437996,440.0960943547473,2020-05-14,45468,346.6317869765159
9,56,935,52,2020-05-14,0,242,0,9860,81,113,48,131.1682666346673,0.999980000399992,241.99516009679806,244.09613439274614,2020-05-14,45468,346.6317869765159
9,57,935,52,2020-05-14,0,284,0,11727,91,135,58,131.17089,1.0,284.0,286.0999743159477,2020-05-14,45468,346.6317869765159
9,58,935,52,2020-05-14,0,258,0,10557,72,133,53,131.17089,1.0,258.0,260.0999743159477,2020-05-14,45468,346.6317869765159
9,59,935,52,2020-05-14,4,423,90,16631,152,183,88,131.16957830421697,0.999990000099999,422.9957700422996,425.09624435324736,2020-05-14,45468,346.6317869765159
9,0,953,53,2020-05-15,5,413,191,17049,130,209,74,131.17089,1.0,413.0,415.0999743159477,2020-05-15,45602,347.653355100358
9,1,953,53,2020-05-15,2,307,21,12623,97,132,78,131.17089,1.0,307.0,309.0999743159477,2020-05-15,45602,347.653355100358
9,2,953,53,2020-05-15,3,369,86,15041,127,175,67,131.16564337426502,0.999960001599936,368.9852405903764,371.0872148263273,2020-05-15,45602,347.653355100358
9,3,953,53,2020-05-15,4,317,158,12932,102,147,68,131.16695499135025,0.999970000899973,316.99049028529146,319.0919645562405,2020-05-15,45602,347.653355100358
9,4,953,53,2020-05-15,1,315,50,13495,111,116,88,131.1682666346673,0.999980000399992,314.99370012599746,317.09467442194557,2020-05-15,45602,347.653355100358
9,5,953,53,2020-05-15,0,335,0,13262,118,154,63,131.17089,1.0,335.0,337.0999743159477,2020-05-15,45602,347.653355100358
9,6,953,53,2020-05-15,3,406,55,15472,151,200,55,131.1682666346673,0.999980000399992,405.99188016239674,408.09285445834485,2020-05-15,45602,347.653355100358
9,7,953,53,2020-05-15,1,485,22,19279,170,230,85,131.16957830421697,0.999990000099999,484.99515004849957,487.0956243594473,2020-05-15,45602,347.653355100358
9,8,953,53,2020-05-15,1,278,68,12434,80,114,84,131.17089,1.0,278.0,280.0999743159477,2020-05-15,45602,347.653355100358
