group,run,tick,day,datetime,new_cases,cumulative_cases,new_cases_age,cumulative_cases_age,n_inf_age_0_29,n_inf_age_30_59,n_inf_age_60,scale_to_population,scale_to_100k,cumulative_cases/100k,adj_cumulative_cases/100k,date,empirical_cumulative_cases,empirical_cumulative_cases/100k,name_of_run
10,4,35,2,2020-03-27,14,94,732,4516,25,36,33,9.877673669789907,0.999970000899973,93.99718008459746,92.08548329978284,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,5,35,2,2020-03-27,10,97,580,4763,23,40,34,9.877772444551109,0.999980000399992,96.99806003879922,95.08586327898365,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,6,35,2,2020-03-27,6,89,299,3615,31,44,14,9.87797,1.0,89.0,87.08680326018403,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,7,35,2,2020-03-27,16,92,727,3764,39,37,16,9.87797,1.0,92.0,90.08680326018403,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,8,35,2,2020-03-27,20,94,1083,4965,20,33,41,9.87797,1.0,94.0,92.08680326018403,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,9,35,2,2020-03-27,14,94,556,4077,32,37,25,9.87797,1.0,94.0,92.08680326018403,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,10,35,2,2020-03-27,17,92,664,4186,32,27,33,9.87797,1.0,92.0,90.08680326018403,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,11,35,2,2020-03-27,13,93,478,3820,37,30,26,9.877772444551109,0.999980000399992,92.99814003719926,91.08594327738369,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,12,35,2,2020-03-27,13,94,532,3893,35,35,24,9.87797,1.0,94.0,92.08680326018403,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,13,35,2,2020-03-27,11,94,472,4242,27,38,29,9.87797,1.0,94.0,92.08680326018403,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,14,35,2,2020-03-27,16,91,782,4349,26,31,34,9.877871221287787,0.999990000099999,90.99909000909992,89.086393264284,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,15,35,2,2020-03-27,12,98,487,4410,33,31,34,9.877871221287787,0.999990000099999,97.9990200097999,96.08632326498397,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,16,35,2,2020-03-27,11,99,583,4467,36,28,35,9.87797,1.0,99.0,97.08680326018403,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,17,35,2,2020-03-27,16,92,616,3994,31,35,26,9.87797,1.0,92.0,90.08680326018403,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,18,35,2,2020-03-27,11,97,519,3831,34,51,12,9.877871221287787,0.999990000099999,96.99903000969991,95.08633326488399,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,19,35,2,2020-03-27,12,96,458,4155,32,38,26,9.877871221287787,0.999990000099999,95.99904000959991,94.08634326478398,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,20,35,2,2020-03-27,17,96,727,4610,21,51,24,9.877673669789907,0.999970000899973,95.99712008639742,94.0854233015828,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,21,35,2,2020-03-27,17,92,556,3451,39,35,18,9.87797,1.0,92.0,90.08680326018403,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,22,35,2,2020-03-27,11,94,648,4359,24,41,29,9.877673669789907,0.999970000899973,93.99718008459746,92.08548329978284,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,23,35,2,2020-03-27,15,95,548,3872,43,24,28,9.877772444551109,0.999980000399992,94.99810003799924,93.08590327818366,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,24,35,2,2020-03-27,14,96,588,4168,34,38,24,9.87797,1.0,96.0,94.08680326018403,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,25,35,2,2020-03-27,11,95,533,4078,33,35,27,9.87797,1.0,95.0,93.08680326018403,2020-03-27,608.0,61.55110817303555,open_universities_10_5
